ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,CueDur_SL
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc4,350,z,362,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc4,300,z,448,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc4,300,m,430,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc4,100,m,495,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc4,300,z,412,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,355,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,305,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,473,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,327,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,323,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,350,100,2,space,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,417,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,436,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,372,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,413,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,461,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,1051,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,472,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,353,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,498,0,8,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,634,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,475,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,504,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,500,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,499,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,527,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,874,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,411,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,537,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,572,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,540,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,559,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,424,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,563,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,461,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,518,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,330,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,575,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,451,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,414,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,378,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,482,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,422,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,415,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,474,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,407,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,381,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,322,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,345,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,452,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,298,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,541,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,635,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,511,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,468,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,547,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,442,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,488,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,469,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,388,100,8,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,845,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,403,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,842,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,536,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,419,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,503,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,564,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,474,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,440,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,513,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,479,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,758,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,528,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,893,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,905,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,599,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,1077,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,331,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,508,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,814,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,425,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,706,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,478,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,586,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,808,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,984,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,815,100,3,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,743,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,475,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,561,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,577,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,500,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,973,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,803,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,689,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,598,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,403,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,1035,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,467,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,382,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,522,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,565,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,423,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,522,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,398,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,465,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,509,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,481,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,549,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,472,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,473,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,464,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,389,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,416,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,940,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,524,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,525,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,472,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,452,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,731,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,416,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,479,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,552,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,415,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,444,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,455,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,458,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,z,415,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,558,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,466,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,402,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,494,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,592,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,444,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,369,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,326,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,350,m,478,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,442,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,z,599,0,6,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,z,690,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,843,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,454,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,643,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,479,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,100,m,734,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,150,m,477,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,m,457,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,541,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc1,300,z,689,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,467,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,449,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,407,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,434,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,375,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,391,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,487,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,309,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,301,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,377,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,504,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,481,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,447,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,340,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,510,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,422,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,401,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,373,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,289,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,417,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,389,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,497,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,392,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,427,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,332,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,637,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,376,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,298,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,354,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,385,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,435,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,548,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,934,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,470,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,627,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,492,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,554,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,403,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,371,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,960,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,496,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,454,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,366,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,586,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,425,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,398,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,467,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,481,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,514,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,575,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,386,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,418,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,419,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,316,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,378,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,436,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,382,100,8,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,513,100,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,478,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,514,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,492,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,439,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,553,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,506,100,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,441,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,361,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,300,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,462,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,554,0,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,348,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,471,0,2,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,383,0,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,589,100,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,472,0,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,321,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,422,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,302,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,448,100,7,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,358,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,421,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,359,0,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,453,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,411,0,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,360,100,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,395,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,349,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,464,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,460,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,405,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,590,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,508,0,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,373,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,436,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,362,0,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,506,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,m,381,0,4,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,m,556,100,3,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,436,100,8,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,z,290,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,364,0,8,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,354,0,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,475,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,150,m,408,100,2,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,562,100,3,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,z,442,100,6,z,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,378,100,6,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,310,0,7,z,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,100,m,529,100,4,m,SHORT
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,300,z,499,0,6,m,LONG
Exp1_SingleTask_ToTi_Subj24-32,31,24,dx,BlockProc2,350,z,524,0,7,z,LONG
