DATASET 2. Raw data of the DUAL TASK EXPERIMENT.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespExpTask2.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,RespExpTask2_RESP_CORR
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,z,z,888,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,z,z,866,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,z,z,792,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,m,z,908,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,m,m,638,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,m,z,876,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,z,z,793,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,m,m,701,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,m,z,796,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,m,m,621,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,m,z,877,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,z,z,863,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,m,m,710,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,m,z,995,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,z,m,761,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,z,z,1100,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,z,m,843,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,m,m,888,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,z,z,829,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,z,m,510,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,m,m,678,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,z,z,702,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,z,z,792,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,z,z,815,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,m,m,635,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,m,m,702,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,m,m,538,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,m,z,796,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,300,z,m,827,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,m,z,957,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,m,z,676,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,m,m,722,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,z,z,789,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,100,m,z,801,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,150,m,z,873,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,m,m,711,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc1,350,z,m,756,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,684,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,643,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,601,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,535,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,582,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,709,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,635,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,463,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,502,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,582,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,765,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,646,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,851,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,511,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,838,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,556,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,614,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,765,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,544,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,715,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,709,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,686,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,798,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,690,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,664,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,624,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,705,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,600,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,565,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,611,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,681,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,799,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,842,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,742,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,710,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,576,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,658,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,605,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,737,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,535,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,715,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,642,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,715,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,748,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,76,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,936,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,694,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,270,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,727,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,613,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,675,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,695,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,748,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,832,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,772,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,857,0,6,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,740,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,822,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,952,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,700,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,622,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,769,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,646,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,794,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,790,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,550,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,903,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,789,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,926,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,982,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,971,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,615,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,549,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,595,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,783,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,840,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,829,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,766,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,214,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,505,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,386,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,941,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,1061,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,765,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,840,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,723,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,762,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,819,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,569,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,637,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,626,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,779,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,620,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,400,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,694,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,789,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,720,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,502,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,632,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,739,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,804,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,990,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,855,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,762,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,677,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,562,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,553,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,713,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,779,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,726,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,696,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,867,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,694,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,880,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,892,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,1039,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,780,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,688,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,413,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,629,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,887,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,162,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,1016,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,1015,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,603,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,m,m,672,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,617,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,136,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,309,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,711,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,763,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,591,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,755,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,798,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,704,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,z,z,773,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,m,z,660,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,564,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,815,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,m,m,521,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,350,z,m,550,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,150,z,z,609,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,300,z,m,497,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc2,100,m,z,642,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,682,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,515,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,544,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,712,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,656,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,667,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,574,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,384,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,735,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,628,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,248,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,121,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,444,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,703,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,173,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,710,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,654,0,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,194,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,572,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,555,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,674,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,298,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,821,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,606,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,698,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,21,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,432,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,277,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,578,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,539,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,561,100,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,514,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,634,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,354,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,446,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,411,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,503,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,424,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,653,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,698,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,746,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,588,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,251,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,658,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,125,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,629,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,309,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,756,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,727,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,580,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,602,100,6,m,space
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,605,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,595,0,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,729,100,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,432,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,701,0,4,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,653,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,712,0,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,768,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,562,100,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,554,0,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,584,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,548,100,2,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,854,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,843,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,798,100,6,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,586,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,523,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,666,0,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,690,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,829,100,7,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,538,0,6,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,z,z,722,100,4,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,762,100,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,m,z,640,0,8,m,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,852,100,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,z,m,617,0,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,253,0,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,m,m,503,100,8,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,350,z,m,253,100,3,z,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,649,0,2,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,300,m,m,217,0,7,m,m
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,100,z,z,847,100,3,z,z
Exp1_DualTask_TiTo_Subj1-8,22,23,dx,BlockProc3,150,m,z,732,0,7,m,z
