ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],SOA[Trial],RespExpTask1_RESP_CORR,Correct (0/1),Accuracy,CueDur,RespTARGET.RT[Trial]
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,582
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,674
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,594
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,826
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,515
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,601
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,620
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,604
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,559
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,622
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,571
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,704
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,717
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,0,m,1,,LONG,647
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,457
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,100,z,1,,LONG,544
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,494
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,0,z,1,,SHORT,591
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,650
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,580
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,100,m,1,,SHORT,562
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,609
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,100,z,1,,LONG,559
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,470
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,100,z,1,,LONG,535
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,505
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,561
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,741
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,477
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,100,m,1,,LONG,477
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,100,z,1,,SHORT,517
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,583
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,100,m,1,,LONG,544
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,0,z,1,,SHORT,759
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,521
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,0,m,1,,LONG,532
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,578
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,552
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,0,m,1,,LONG,497
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,675
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,483
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,100,z,1,,SHORT,675
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,100,m,1,,LONG,529
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,0,z,1,,SHORT,625
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,489
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,573
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,100,m,1,,LONG,567
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,100,m,1,,LONG,533
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,504
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,583
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,100,m,1,,SHORT,632
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,528
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,530
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,594
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,100,m,1,,SHORT,719
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,612
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,615
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,100,z,1,,SHORT,705
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,100,m,1,,LONG,509
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,498
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,0,z,1,,SHORT,493
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,542
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,0,z,1,,SHORT,567
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,100,m,1,,LONG,511
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,100,m,1,,LONG,579
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,530
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,563
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,100,m,1,,LONG,637
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,541
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,0,m,1,,LONG,451
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,523
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,100,z,1,,LONG,499
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,439
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,460
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,0,m,1,,LONG,675
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,697
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,564
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,523
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,100,z,1,,SHORT,453
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,456
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,721
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,100,m,1,,SHORT,526
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,574
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,100,m,1,,LONG,412
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,100,m,1,,SHORT,553
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,600
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,534
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,100,z,1,,SHORT,606
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,100,m,1,,SHORT,472
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,682
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,627
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,100,z,1,,LONG,523
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,100,z,1,,SHORT,547
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,0,z,1,,LONG,971
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,100,z,1,,SHORT,631
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,0,m,1,,SHORT,609
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,100,m,1,,LONG,526
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,0,m,1,,LONG,730
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,m,100,m,1,,LONG,645
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,m,100,m,1,,SHORT,639
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,m,0,m,1,,SHORT,678
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,150,z,0,z,1,,SHORT,637
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,100,z,0,z,1,,SHORT,472
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,350,z,100,z,1,,LONG,534
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,543
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,0,z,1,,LONG,490
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,m,0,m,1,,LONG,546
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc1,300,z,100,z,1,,LONG,578
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,581
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,436
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,458
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,486
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,493
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,484
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,490
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,417
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,457
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,455
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,471
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,722
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,526
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,415
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,627
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,512
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,453
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,539
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,568
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,508
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,486
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,535
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,662
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,579
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,532
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,471
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,481
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,641
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,644
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,597
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,611
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,471
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,420
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,459
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,393
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,510
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,454
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,520
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,699
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,738
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,602
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,513
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,838
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,591
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,566
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,655
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,572
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,762
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,598
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,565
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,1008
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,541
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,544
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,625
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,548
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,900
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,547
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,601
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,750
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,649
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,565
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,421
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,539
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,548
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,549
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,784
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,594
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,519
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,636
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,575
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,650
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,635
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,629
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,706
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,682
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,646
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,740
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,643
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,689
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,496
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,482
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,776
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,525
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,542
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,607
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,572
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,590
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,515
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,750
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,481
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,583
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,578
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,585
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,548
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,689
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,612
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,561
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,575
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,446
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,496
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,705
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,497
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,576
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,559
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,599
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,524
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,437
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,448
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,536
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,459
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,498
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,454
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,559
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,529
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,528
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,501
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,477
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,511
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,545
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,595
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,0,m,1,,SHORT,592
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,559
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,818
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,0,z,1,,SHORT,584
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,0,z,1,,LONG,551
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,579
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,635
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,603
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,510
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,695
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,674
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,100,m,1,,LONG,589
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,100,z,1,,LONG,515
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,m,0,m,1,,LONG,647
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,100,m,1,,LONG,497
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,0,z,1,,SHORT,570
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,300,z,0,z,1,,LONG,504
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,z,100,z,1,,LONG,731
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,m,100,m,1,,SHORT,642
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,0,m,1,,SHORT,600
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,z,100,z,1,,SHORT,598
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,150,z,100,z,1,,SHORT,524
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,350,m,0,m,1,,LONG,698
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc2,100,m,100,m,1,,SHORT,656
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc3,300,m,100,m,1,,LONG,487
Exp1_SingleTask_TiTo_Subj17-24,3,24,dx,BlockProc3,350,z,100,z,1,,LONG,456
